Sample,hsa-mir-15a,hsa-mir-26a-1,hsa-mir-107,hsa-mir-221,Betaine Aldehyde_pos,3-Nitrotyrosine_neg,5-Methylthioadenosine_pos,Acetylcholine_pos,Acetylglycine/Glycocyamine_pos,Acetylneuraminate_neg,Acetylornithine_neg,Adenine_pos,Adenosine_pos,Adipate_neg,Alanine_pos,Aminoadipate_neg,Aminobenzoates/Trigonelline_pos,Aminobenzoic Acid_pos,Aminosugar Phosphates_pos,Aminovaleric Acid_pos,Argininosuccinic Acid_neg,Asparagine_pos,Aspartate_pos,Butylcarnitine_pos,Cadaverine_pos,Caffeine_pos,cAMP_pos,Carnitine_pos,cGMP_pos,Choline_pos,Cis-4-Hydroxy-D-Proline_pos,Citraconic Acid_pos,Citrulline_pos,CMP_pos,Cortisone_pos,Cotinine_pos,Creatine_pos,Creatinine_pos,Cyanocobalamin_pos,Cystine_pos,Cytidine_pos,D-Erythrose 4-Phosphate_neg,Deoxyadenosine_pos,Dihydroxyacetone Phosphate_pos,Dimethylarginine_pos,Dimethylglycine_pos,Dimethylguanosine_pos,Dimethylxanthine_pos,dTMP_pos,dUMP_pos,Epinephrine-H2O_pos,Erythronate_neg,Erythrose-4-Phosphate_neg,Ethylmalonate_neg,FAD_pos,Folate_pos,Gluconate_neg,Glucose-1-Phosphate_neg,Glutamate_pos,Glutamine_pos,Glutarate_neg,Glycerate_neg,Glycerol-3-Phosphate_neg,Glycerophosphocholine_pos,Glycine_neg,Glycolate_neg,Glycolic Acid_neg,Glycyl-Proline_pos,Guanine_pos,Guanosine_pos,Hexanoylcarnitine_pos,Hexose 6-Phosphate_neg,Histidine_pos,Histidinol_pos,Homoarginine_pos,Homocitrulline_pos,Homocysteic Acid_pos,Homocysteine_pos,Homoserine_pos,Hydroxy-Methylbutyrate_neg,Hydroxyanthranilate_pos,Hydroxycinnaminic acid_neg,Hydroxyglutarate_neg,Hydroxyindoleacetate_pos,Hydroxykynurenine_pos,Hydroxytryptophan_pos,Imidazoleacetate_pos,Imidazoleacetic Acid_pos,Indole_pos,Indole-2-Carboxylic Acid_neg,Indoleacrylate_pos,Isopropylmalic Acid_neg,Itaconate_neg,Ketohexanoic Acid_neg,Ketoisovalerate_neg,Ketoisovaleric Acid_pos,Ketoleucine_neg,Kynurenate_pos,Lipoamide_pos,Lipoic Acid_pos,Lysine_pos,Malate_neg,Margaric Acid_neg,Melatonin_pos,Metanephrine_pos,Methionine Sulfoxide_pos,Methionine_pos,Methoxytyramine_pos,Methyl Phenylacetate_neg,Methyl-Oxovalerate_neg,Methylamino-Alanine_pos,Methylene-THF_pos,Methylglutarate_neg,Methylhistamine_pos,Methylsuccinate_neg,Methyltetrahydrofolate_pos,Methylthioadenosine_pos,Mevalonolactone_pos,Myoinositol_neg,n-Glycylproline_pos,NADH_1_pos,NADH_2_pos,NADH_3_pos,Nicotinamide Riboside_pos,Norvaline_pos,Ornithine_pos,Oxoguanine/3-Methoxytyramine_pos,Phosphocholine_pos,phosphoenolpyruvate_1_neg,Phosphoenolpyruvate_neg,Phosphoglycerate_pos,Phosphoglycerates_neg,Phosphoserine_pos,Pipecolate_pos,Proline_pos,Propylene Glycol_pos,Riboflavin_pos,S-Ribosyl-L-Homocysteine_pos,Sarcosine_pos,Serine_pos,Serotonin_pos,Spermidine_pos,Succinylcarnitine/3-Hydroxyisovalerylcarnitine_pos,Symmetric Dimethylarginine_pos,Taurine_neg,Theobromine_pos,Thiamine_pos,Threonine_pos,Thymidylic Acid_pos,Trans-Aconitate_neg,Trimethylamine Oxide_pos,Trimethylamine_pos,Tryptophan_pos,UDP_pos,Urea_pos,Ureidopropionate_pos,Uric Acid_pos,Valerylcarnitine_pos,Valine_pos,Xanthurenic Acid_neg,Xylonate_neg
UO1_Set1_ALL_120_sample 074,8.508249699,3.82014944,15.88695458,216.746981,1.803367438,0.003562264,8.344486375,5.256608538,1.021058853,0.027198477,0.036234244,1.741932406,0.122400423,0.004923991,1.656405031,0.041999243,0.35839712,0.279534227,0.079034057,18.69036015,0.006111931,1.624631518,2.993504209,18.88080864,0.274865303,1.141314395,3.471614382,128.0694997,1.82463608,21.25078714,7.604735363,0.543222048,16.11509591,202.9855507,14.46585354,0.516985108,85.76408744,4.135447061,3.586640945,1.463881969,5.351965919,0.038840348,0.49562808,2.513594638,9.459500536,275.4967488,13.15278003,0.493819998,0.022517054,0.036870452,4.791841526,0.062642888,0.068680571,0.008537638,3.370210805,8.113845279,0.00970254,0.050338209,139.6381233,49.5621321,0.008419332,0.020489502,0.398124437,135.4073724,0.03685005,0.000632,0.002322974,9.262172111,10.37018537,1.023557684,0.051762849,0.036441473,49.90041924,0.147271261,2.341685949,1.942883927,0.648700367,4.37894424,43.70326684,5.494605616,0.436994408,0.01776929,0.04878763,73.01860916,8.538543092,0.382921825,8.113543711,2.022646102,14.20971276,0.026879177,42.20786382,0.001790833,0.026758953,0.147237223,0.03125695,0.658996592,0.005093146,4.668248007,111.6048617,0.876401752,125.4062189,0.15831951,0.001735218,7.739724632,13.59616513,1.680492591,145.8969092,0.509769045,0.006229576,0.004396787,2.209002804,0.052606838,0.195280773,0.93110634,0.007808738,0.112307244,94.97336398,5.39333136,0.001037016,9.360473915,0.572223413,0.342144741,0.17919019,30.33990643,351.9958361,61.28118226,0.91978325,230.7552148,0.210742185,0.092158166,31.59921857,0.054926631,3.375030551,0.951938632,468.2367707,0.730553048,0.878283604,0.179032859,3.879831795,100.5897503,66.48831187,91.85089976,23.35626999,27.24545099,0.007413246,0.902827512,35.25221105,26.82040026,0.017429512,0.001293142,0.217136641,5.694279582,285.8136689,0.823010007,7.125026872,1.986948389,1.087630925,22.67946137,375.2005786,0.005019139,0.042456341
UO1_Set1_ALL_121_sample 075,9.255906535,4.194205293,13.78906873,377.7822353,1.873886276,0.002789899,7.170404432,6.318595483,0.367309989,0.00713259,0.128646749,1.939026931,0.322012771,0.006280702,0.768410449,0.05171805,0.263492316,2.631360408,0.11999641,22.70328304,0.007824113,1.25021462,2.048273846,5.472617991,0.342704532,1.185320523,0.681401517,137.1631353,0.135573117,17.68636267,5.998161929,0.543809135,10.79545959,9.17465394,11.75197684,0.528261722,77.44601904,4.844062532,5.558085781,0.629632985,30.32019326,0.032734096,0.659995126,1.980333752,5.001325238,246.6029926,7.415771174,0.496393851,0.201579119,0.169352092,5.417495474,0.12337787,0.04379587,0.011864469,1.076518825,19.83205648,0.006663121,0.088078695,119.9361312,48.25724059,0.011455042,0.029560476,0.023972179,57.12000817,0.038457503,0.00092,0.002941941,36.97813983,2.827570972,1.69215543,0.055894009,0.095990057,42.44743267,0.408322602,2.042982576,1.749460902,0.6996097,2.727527343,37.23080668,6.714497315,0.561611824,0.018813142,0.069597141,90.12458537,8.900818004,0.420949612,8.109818585,2.420107303,15.33515196,0.031605009,44.71140032,0.002841273,0.014191956,0.394514773,0.038223472,0.948725684,0.007852927,5.94092618,119.3210701,1.11972332,118.7713868,0.070057686,0.006380228,6.029821148,22.39082968,2.087784787,178.2966584,0.560508815,0.00745006,0.006834328,3.100656741,0.110563746,0.241172981,1.28501105,0.00828517,0.118820742,83.79277081,6.182165812,0.001277678,35.00399987,0.205040891,0.15373733,0.115436731,20.09339455,424.4967577,34.11360616,1.468630041,233.6848734,0.088755362,0.036234058,13.48923815,0.019665533,1.417598374,1.170246292,525.9014162,0.722853074,1.200770722,0.167150725,1.692606301,69.39730184,64.65571205,80.68087199,24.25452896,13.38658867,0.009688975,0.948590843,51.41111553,21.39408851,0.259199854,0.001616951,0.234315141,5.034631805,309.2504882,0.614550401,3.666124851,1.676582064,4.081628293,8.922259485,431.9580302,0.006339716,0.077525296
UO1_Set1_ALL_122_BLANK,121.1109754,0.597989259,44.5389132,79.04303237,23.02311636,0.410181966,0.700601001,103.102661,2.945774486,1.062540441,0.390870048,16.82373093,0.419969411,2.865524137,0.637026629,4.578706131,3.237796723,5.922460164,0.020630877,4.024190819,0.76474715,5.678783426,8.680572461,0.120816811,2.489303281,18.23682692,1.96782681,52.20920305,0.911889023,9.806324579,32.85997898,0.156308031,113.4789398,1.391425933,91.33755309,2.214012366,0.789093628,86.34515334,0.320174729,0.583448274,2.868895633,3.76628623,1.634400543,17.04537045,2.032924478,35.24576638,1.371441052,6.27181337,0.022517054,1.800305027,19.42457467,0.194043208,0.000587289,1.623201685,0.524620479,0.533386712,0.078980786,0.78199174,13.04723622,6.12989239,1.603214519,0.431112693,0.659723463,1.843790992,0.969752968,0.567990036,2.08713472,4.948591932,38.10257237,1.350971359,0.016842847,0.850729097,39.22375101,7.88948248,14.65186948,25.47805046,8.806054071,26.80325512,12.34997765,2698.404302,4.451069857,10.49221106,0.000292,144.1622002,79.95662516,2.864660347,103.1936027,31.69990078,0.721525148,2.102813785,45.74618591,0.000668847,1.904977631,17.67526988,13.10600609,5.155954085,2.141052379,0.796215843,2.070895382,13.96923952,8.087279765,0.000425,2.732995723,82.40497717,217.7094472,1.014861773,18.12497017,7.680978978,1.94438256,1.899994568,34.30680055,0.222695537,0.353839723,6.566456887,0.389911844,1.585714797,6.951951391,33.45717718,0.0003425,5.126868706,0.672797012,0.336938271,0.325578325,1.473067099,72.2171053,11.12420408,14.89891333,5.046915508,4.787797019,2.043173778,73.18548254,0.918060113,5.77479737,4.826735471,218.2337114,6.742211696,0.018797464,0.360761338,1.503556429,10.32216914,11.03112259,74.47386544,0.343729685,7.313110653,0.0003765,10.5804973,1.395697533,7.586336107,0.017429512,0.598310914,3.979811169,16.33784712,0.476684889,1.09144171,29.84360508,2.110280461,2.068147228,3.729222399,72.23360892,0.000443,0.568526178
UO1_Set1_ALL_123_Pooled QC,12.60601102,3.81197787,13.9488401,380.6286907,2.522706251,0.003123292,8.998104402,7.151302487,0.463617804,0.009327549,0.096084639,2.28850282,0.223379556,0.007161981,1.283891498,0.039618604,0.373216574,2.926884273,0.077989873,25.46529331,0.005422403,1.626997748,2.393262769,9.737572444,0.310994471,1.549776073,0.860311538,160.5188208,0.263796064,18.71384602,7.623938888,0.748867426,14.26173737,27.72955146,14.55137317,0.609683045,95.64516096,6.527867902,3.624966176,1.048560468,24.47739971,0.033108905,0.724482442,2.393222561,4.80810852,250.6957681,7.994003052,0.622359666,0.109433929,0.036870452,5.640577266,0.08873451,0.041526493,0.010806039,0.991887499,16.69158,0.008257171,0.093339925,148.5560762,56.17991608,0.00994964,0.025377261,0.061467192,62.19803601,0.040249264,0.000936,0.00295002,24.06152139,4.139410988,1.460725921,0.083234499,0.095981098,53.82803527,0.556889678,2.216667771,2.779054062,0.914934923,3.751800227,45.53585564,7.670792425,0.617981034,0.025035287,0.045868911,79.96241818,10.69573757,0.456075772,10.35106228,3.091635806,13.42977211,0.022887119,45.06328553,0.002561087,0.018682434,0.267260426,0.04248091,0.920881879,0.007715158,6.521901893,122.4300472,1.446920856,138.1525356,0.055142433,0.008476257,9.062100079,24.69589064,2.211847115,157.3470465,0.764218529,0.006974849,0.006890356,3.85311481,0.078952456,0.207806148,1.265122142,0.00793117,0.172796373,106.8001611,5.746518236,0.001761002,24.46147983,0.235933266,0.156488106,0.121386672,19.02929947,479.6858162,36.19928892,1.881350558,211.0132323,0.060327288,0.024668356,12.76537233,0.01265109,1.617468297,1.247326973,622.8318002,1.089600475,0.781542072,0.315578966,2.831191431,107.4403518,72.65693898,106.540617,16.92941995,14.47397996,0.008563274,1.234702438,45.4277867,27.84393243,0.111723027,0.001951006,0.327525002,5.264108939,357.8515232,0.715736322,5.291285758,2.002251227,3.602616045,10.93931156,487.7227832,0.005991646,0.05103854
UO1_Set1_ALL_124_NIST Plasma,127.8248178,121.6407673,145.1232306,1936.779548,0.595906687,0.536436884,1.720976457,1.272131355,25.2920769,1.236656783,3.032731345,16.50504357,0.419991025,2.855198396,16.78656005,6.220946511,3.171188943,48.37546692,0.020630877,165.0148324,0.784708906,12.30646883,9.598377022,94.15980637,2.959493559,1374.924715,1.915725196,2976.775344,1.067330916,51.30368745,80.68953657,0.156308031,523.1991216,0.829772918,146.8208495,0.237542271,435.6176561,763.4449235,0.144292963,0.710250061,1.804728912,3.47287787,2.850932395,14.51134851,43.31535729,721.957076,52.62987038,1482.751098,7.103274805,9.591773279,29.61296744,3.153928634,0.392114306,1.889680437,0.372706666,0.015187751,0.423724418,7.284599386,65.79118518,343.8532224,2.19976679,0.860519888,0.708378747,152.3512606,2.223340198,0.000253,1.028279037,6.323549876,36.92603541,0.058610088,1.35115791,0.584321272,446.1724306,0.147271261,199.6298723,38.78635028,9.591281629,21.77504409,212.575202,2645.379563,5.904092948,10.70006437,0.882645384,181.8729552,84.36313521,3.453156641,319.4426532,123.7322642,163.8410535,3.264257021,487.678398,0.94745117,3.656465424,88.20193991,14.40655942,6.140391241,2.683396046,48.31230325,1362.334074,0.265260077,716.3864652,0.82948916,2.656285535,94.75787836,264.7497985,10.8600224,903.7953029,8.028522472,1.977003643,2.40466685,73.13287465,0.009013271,15.56649988,16.99990717,1.529328635,1.424863195,23.09518041,40.43424561,0.812128156,6.58933974,0.647381243,0.353395088,0.434049393,4.28575628,3722.657049,118.2116626,13.13789691,7.159930568,3.418936053,1.285045098,80.17626667,0.655289759,4.587132575,34.50264801,5565.890826,6.876935097,0.734762299,1.0864725,38.33718425,20.29707139,11.11115915,93.15442644,14.98000423,128.9637083,7.077264582,436.3967781,0.63846371,124.3334864,15.61496892,0.574645572,206.3377192,22.63287463,4066.59625,0.024622749,539.8613583,10.91149127,833.7544321,41.50316127,3722.687653,2.896477129,1.230127082
UO1_Set1_ALL_125_BLANK,131.6449562,17.50330241,50.25617387,63.37164962,24.06801601,0.000389,0.475354151,101.225918,0.107689967,1.583795501,0.39792145,18.19873746,0.395312381,4.810025245,0.459191639,6.855621186,3.657066285,6.203829767,0.020630877,4.265783418,1.396929214,0.119983558,9.465964727,2.990343171,2.974756976,21.72487255,1.984707152,60.22684982,1.196069138,11.72262048,38.62588978,0.156308031,119.1884852,1.276467606,70.66177223,0.237542271,0.789093628,94.92954339,0.007252996,0.625845831,2.10294088,5.649843017,0.129253429,19.60221658,2.131176419,37.0623926,1.416752838,7.42721444,0.022517054,1.685587068,21.22869138,0.28996636,0.000587289,2.146491755,0.00773409,0.354079782,0.000127,0.76645649,11.82582746,6.12989239,2.328963101,0.623016529,0.628662702,2.351283502,1.627497458,0.796765485,2.828755896,5.047212663,39.88189538,1.247232225,0.016842847,0.000691581,44.90159713,0.147271261,17.55816425,28.27219774,10.04820741,29.36095248,14.79416852,3867.319468,5.081482776,17.56525923,0.000292,107.1263685,91.01403066,0.134474103,111.1401382,37.93739713,0.721525148,3.594440121,51.06759313,1.418143211,2.575981661,28.39322906,21.90284781,5.266220064,3.448174212,0.796215843,2.070895382,0.265260077,8.087279765,0.000425,4.23121824,90.85506331,237.7655252,1.259658542,17.89226019,8.182394603,0.001388921,3.07619087,38.68940344,0.195412297,0.515793788,6.946116796,0.423573548,1.582359893,5.862847989,38.88405772,0.565581059,5.04814878,0.427627592,0.243643408,0.015845055,0.046161744,65.83334804,9.92988479,16.17491636,5.510955352,4.99830373,1.805420829,63.45684202,0.000474,5.838541147,5.403034561,221.1605405,7.515710824,0.279861064,0.045440226,1.351720254,8.041232505,6.361937726,76.24091916,0.343729685,8.064413265,0.102258727,11.98407752,1.739160221,7.893650325,0.017429512,0.920890212,4.581726517,19.00839057,0.476684889,0.617048935,31.44447907,0.093573011,0.176654549,0.165164276,71.20045673,0.640523132,0.769272435
UO1_Set1_ALL_126_sample 077,12.79911974,0.597989259,3.379698483,27.33731601,1.620665454,0.000389,1.253813227,3.856599332,0.359004107,0.001122734,0.001738724,1.330731467,0.043253239,0.005854262,0.187745004,0.023687848,0.293718476,0.841876009,0.065081074,0.605872167,0.035776581,0.239967116,0.293751815,2.799155118,0.145691633,1.303414553,1.221246499,40.42120985,0.204850769,4.414636753,1.653386991,0.156308031,3.507238464,0.582055513,4.301847759,0.528395441,59.32731903,1.520210876,0.177710857,0.0328418,2.242350738,0.013165413,2.097802879,0.633944143,0.809497227,42.2129541,3.151965306,0.479381561,0.170807657,0.081260546,1.546942126,0.000764,0.003514784,0.006857625,0.650179478,0.658895784,0.000254,0.004574756,0.53602469,6.12989239,0.006633316,0.000551,0.001709136,7.48743367,0.001044444,0.000253,0.001396379,3.086893615,2.958590354,0.247341894,0.044931952,0.000691581,3.916876955,0.338634131,0.896461043,1.084477456,0.655678911,1.017263905,0.292965421,7.827842056,0.481950941,0.020800909,0.001578676,9.196743288,7.496494864,0.328739267,23.17356897,0.799046773,3.857369817,0.014104424,10.21534989,0.000668847,0.003223442,0.071783232,0.029765488,0.137626171,0.006205849,0.796215843,13.23424602,0.96503033,8.087279765,0.001296162,0.008946502,6.079403785,4.050896083,0.050039916,7.977447645,0.582020878,0.003656347,0.005432908,5.170861165,0.030815034,0.001812261,0.320786063,0.0004595,0.086446858,15.25456706,3.596154988,0.000881,3.018769653,0.072025206,0.047629736,0.015845055,1.032391222,15.86058911,2.030628289,0.799697352,5.558234136,0.005430473,0.000841471,5.731546111,0.000474,0.164357935,0.204032979,22.38674701,0.608990742,0.128047314,0.045440226,0.446028905,0.386726895,69.53641746,46.93139381,1.803863152,2.979625932,0.015607206,0.966155666,1.740098736,0.211069669,0.40109798,0.001732405,0.318254632,2.947188198,50.34033907,0.21987141,31.15109271,1.256993161,1.405742537,1.919065051,13.95567296,0.002212717,0.000879
UO1_Set1_ALL_127_sample 078,11.76073539,0.597989259,2.172993241,6.472391201,1.191813374,0.000778,0.769680445,2.54426271,0.107689967,0.001122734,0.0002875,1.301703167,0.040486106,0.006583056,0.254466613,0.026332867,0.263412773,0.559068454,0.053900807,0.242430836,0.042757387,0.119983558,0.322528428,1.712121121,0.166931244,1.364733813,1.318458151,23.20445057,0.14988369,1.336714933,1.540624663,0.156308031,3.014271338,0.250037131,2.15092388,0.507763846,56.94812472,1.520210876,0.030269376,0.029639989,1.264819498,0.005160181,1.678232382,0.577450791,0.576978255,11.02708975,2.325734604,0.514775156,0.133415447,0.073740904,1.546942126,0.000515,0.003947601,0.007665219,0.51397264,0.072269645,0.000127,0.004021542,0.268012345,6.12989239,0.007249888,0.0002755,0.002420611,3.572440462,0.001044444,0.000253,0.00157511,1.465731213,2.768210031,0.187304976,0.04085939,0.003173063,3.534514461,0.294542522,0.824236261,0.954748999,0.565012178,1.017263905,0.146482711,8.019629913,0.439032583,0.023050854,0.001110571,9.372275153,6.74787241,0.268948206,25.21561972,0.799046773,3.240223908,0.016857196,8.846523433,0.000668847,0.003306168,0.063818843,0.030809937,0.137626171,0.006824282,0.796215843,6.902934538,0.909398539,8.087279765,0.00092,0.01000647,2.227538624,4.050896083,0.050039916,1.776725599,0.552774678,0.004397044,0.005524995,4.719094534,0.029629447,0.000384,0.320786063,0.0004595,0.086029901,9.748076332,3.448620607,0.000685,1.531205232,0.070678155,0.041830399,0.041875713,0.475740536,7.578620673,0.870463532,0.765830532,1.17456093,0.002241268,0.002113892,7.438840427,0.001432868,0.164357935,0.149751454,10.55262409,0.582255807,0.06447714,0.045440226,0.053556461,0.193363448,66.21700955,25.23922438,1.009411279,1.417970217,0.015479945,0.917761693,0.211207386,0.167371364,0.276208271,0.00169501,0.316382795,2.659620519,18.29321011,0.203066434,32.61994254,1.868457792,0.70743477,1.031996447,6.725663661,0.000443,0.000778
UO1_Set1_ALL_128_Pooled QC,11.59798184,3.306348599,14.31144686,328.0082355,2.154325557,0.002864521,8.626833437,4.167184299,0.573293415,0.00997894,0.099403494,2.17728669,0.223273909,0.007196796,1.010633487,0.044329619,0.343854747,2.522202176,0.081965243,21.12939051,0.006559849,1.412485755,2.245692993,9.892878512,0.402232163,1.383223458,1.017873521,135.7400091,0.256249271,16.52032814,6.150451273,0.736734104,11.75538941,28.3808914,12.55194142,0.54572903,95.18044491,6.216589858,3.512213737,0.933275123,25.2962253,0.033753445,0.684134666,2.122606207,4.627343457,235.0079031,7.399454755,0.597966846,0.1369728,0.232075961,5.342216532,0.093134568,0.04249951,0.011616824,1.145519813,13.5985376,0.008950549,0.085200932,139.0080848,52.13277172,0.010519312,0.024703878,0.061442467,60.89895784,0.140794628,0.000741,0.003457705,22.99722575,4.033645823,1.232573079,0.085696455,0.092991412,51.46311444,0.456309409,1.884885346,2.535024479,0.845485551,3.22432693,41.0845929,8.328148163,0.573713905,0.023405866,0.045623862,95.76793396,9.600584159,0.407521058,8.943158562,3.195485247,15.29986652,0.027854727,46.94808289,0.002374448,0.020091428,0.336599182,0.041162596,1.030787129,0.007895919,6.833594617,121.3561646,1.128813976,116.1840055,0.059273126,0.008964704,7.537878731,20.66313254,2.428818503,135.6791875,0.655620368,0.006769118,0.006805374,3.724404175,0.071686405,0.221779039,1.232914574,0.007506325,0.166261302,95.08092288,6.470527147,0.001389806,23.0600625,0.134397996,0.096652702,0.103932314,19.5668779,418.7011034,32.48426726,1.75174789,188.7420446,0.062147938,0.02506603,9.969552081,0.013471629,1.381261583,1.239513344,527.7902842,0.264447816,0.718981235,0.379816075,2.44483962,93.54373866,66.55840168,88.88890039,18.34312706,13.47283205,0.008636178,1.102918531,48.1615206,24.71994424,0.111141849,0.001886703,0.337792656,5.668268793,317.932624,0.772952282,5.187471798,2.195720199,3.101296488,10.35915433,425.1628656,0.00678781,0.053406667
UO1_Set1_ALL_129_NIST Plasma,132.7333473,111.3755915,141.7542599,1767.125484,0.595906687,0.472316,1.360886464,1.272131355,26.91787532,1.336926576,2.761045546,18.30956725,0.435083083,2.763593013,17.0578883,6.478916347,3.141524906,44.48418283,0.417654319,149.768887,0.853846119,12.31384943,9.552363273,95.35578601,3.65340394,1250.186219,2.622450391,2893.588016,0.993240688,56.82439696,74.09113864,6.146904345,482.2267666,0.639618753,167.5809565,0.237542271,427.9791333,765.5023812,0.131223652,0.760813043,1.772345631,3.161046118,3.082428708,14.90656424,34.22729575,662.5605505,48.49894023,1445.737315,5.527747761,9.065706009,29.60857472,3.030840532,0.000587289,2.021833705,0.269841408,0.36556068,0.344390091,7.738284533,61.30550039,287.6571911,2.030619346,0.932056354,0.624590893,159.0116908,21.92508286,0.000253,0.751935826,5.983234129,33.01327679,0.058610088,1.334049133,0.717496896,458.4524854,0.147271261,176.6420959,37.79939376,9.566653444,21.83137001,210.0304834,2764.762491,5.651394993,10.37656053,0.98341945,183.877039,83.35907491,3.716649566,301.9232819,128.0450293,164.9631541,3.417374675,478.111008,0.722660542,3.669661582,93.86655395,13.52566344,7.772506095,2.741042351,48.62814752,1293.441157,0.265260077,623.2637586,0.973313295,2.589136379,89.30513312,252.5044612,11.98138523,828.8504964,7.817648016,2.044764302,2.379936257,81.34313663,0.009013271,16.08392028,16.07923994,1.419337287,1.579006278,18.97814149,42.0780308,0.988333675,6.470684285,0.366372636,0.217072942,0.427814771,4.686988074,3597.379497,121.8528201,12.6760649,7.279601349,2.817027624,0.956414093,70.85070616,0.545405021,3.903696398,35.15084176,5318.379672,5.560505289,0.5883883,1.015918529,42.08033389,21.4912053,12.02157371,81.12342183,14.92823694,128.7231605,6.743704223,423.258567,0.508958836,122.4343708,11.54018178,0.564999954,210.3065903,29.39717312,3981.117509,0.906575823,518.5909208,10.34765724,741.6453011,39.08865686,3424.371791,3.198392547,1.415518572
UO1_Set1_ALL_130_BLANK,139.8859653,17.436504,50.74878428,59.87388129,25.26546116,0.000389,0.510110197,82.23021439,4.379414766,2.032451385,0.464803117,18.63395256,0.279257555,4.936444273,0.582306832,7.031166893,0.091491166,5.996671624,0.531504332,4.374221987,1.505587678,0.119983558,9.164449378,3.111859839,3.44041447,20.22806621,2.361606039,60.03763752,0.925032184,11.23746919,0.770312332,0.156308031,115.169394,0.915306304,2.15092388,2.366724165,0.789093628,90.70386355,0.007252996,0.552401223,1.782679821,5.990619354,0.129253429,18.41050219,2.237757658,36.76160701,1.320407052,7.355896801,0.708881034,1.771083564,21.81070875,0.384081372,0.000587289,2.630318472,0.00773409,0.392977584,0.000127,0.842245597,11.44417144,6.12989239,2.508669185,0.651077969,0.497793782,2.034501856,24.93526147,0.928104119,3.052440452,4.482476319,40.69762204,1.177624273,0.378536725,0.527644049,46.72069715,8.7706917,0.361007666,27.45446095,10.29202186,27.78966534,12.93348927,4193.026816,5.192228347,17.80389563,0.000292,96.2829474,94.46911004,2.811045859,110.5335892,38.46214708,11.87068227,4.054087225,52.25629018,0.000668847,3.613614036,31.73763724,22.65434654,6.971420633,3.80522514,0.796215843,2.070895382,0.265260077,8.087279765,0.618788596,4.191280798,90.14350231,228.9357634,1.043650805,16.88698682,8.227154337,0.001388921,3.312730225,41.07510276,0.009013271,0.650622124,6.468477349,0.619919742,1.498794161,5.26779645,37.82858702,0.0003425,4.763288035,0.02347809,0.007060882,0.015845055,1.855122255,67.75667656,9.840570517,16.60137542,5.808134598,3.66037349,1.918318145,60.17344263,0.865440454,5.09353103,5.294672134,222.5994116,7.03840064,0.018797464,0.045440226,1.488908318,10.1733834,7.730262684,65.75565709,0.343729685,7.838490042,0.0003765,12.30352239,1.704619017,7.306555239,0.017429512,0.983533171,5.482670061,24.88703556,0.476684889,0.024622749,32.52116958,2.268870454,0.176654549,4.298350018,70.07081178,0.000443,0.852690223
UO1_Set1_ALL_131_Pooled QC,12.19369653,3.67217997,14.31013315,393.9353943,2.428860098,0.003145658,8.68149836,6.111541647,0.440075798,0.008486272,0.090429981,2.364201742,0.208499802,0.007314804,1.311420199,0.041760694,0.37207248,2.744739359,0.114911055,24.705293,0.004575023,1.663033432,2.483571546,9.842667153,0.342828151,1.579017499,0.811061917,145.0613156,0.244377745,16.98417257,7.495044637,0.763772944,14.06096206,29.60387973,12.02836901,0.579850918,85.84363001,6.320022929,3.069811105,1.113823782,23.73069975,0.033214326,0.718633919,2.231826581,4.463780876,236.7412433,7.449019191,0.599571257,0.123248914,0.225609932,5.297753098,0.100531324,0.04325301,0.009576625,0.970064313,13.564249,0.010752942,0.093866885,151.6294944,54.65490275,0.010135948,0.025650856,0.05943488,67.42215838,0.063349718,0.001098211,0.003622281,23.74258792,3.94256387,1.365478109,0.077267156,0.102558127,50.28843853,0.543505144,2.149137579,2.636358597,0.917605398,3.503312514,47.2846097,7.72345168,0.645628568,0.026219653,0.050108703,80.26391228,10.37058016,0.443798083,10.38231431,3.279306859,14.34254079,0.021209571,44.1532253,0.002866895,0.02103695,0.285526575,0.04420034,0.951178856,0.007941233,6.627048331,117.5126048,1.376294052,132.2795138,0.056627239,0.008021311,8.736761065,26.5252053,2.145295953,144.6487478,0.706790794,0.007144896,0.006971637,3.909107186,0.067531928,0.218296951,1.216995033,0.007413662,0.173154774,102.5439981,5.91727408,0.001945723,24.56256257,0.157597731,0.074375724,0.107153951,19.04139437,462.7382898,37.12945457,1.884843501,190.678883,0.0557702,0.023698953,10.88850666,0.011421568,1.59444944,1.300442614,591.419902,0.264447816,0.746100038,0.283746384,2.881830045,112.6884318,67.72895923,100.3572194,16.60809242,13.30399183,0.008994656,1.287743402,48.1441679,27.95842961,0.099857953,0.001898844,0.334873568,5.661544827,344.1797938,0.788490769,5.478158517,2.083047716,3.354749863,10.91688108,476.7418373,0.006031004,0.0532658
